"PSY_ITEM_ID","PSY_ITEM_VER","SUB_PSY_ITEM_ID","QUESTION_NO","CHOICE_NO","CHOICE_DIRECTION","CHOICE_SCORE","IMG_FILE_PATH","IMG_FILE_NM","MEDIA_FILE_PATH","MEDIA_FILE_NM"
PEER_RELATIONSHIP,V1.0,"20202031",58,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",58,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",58,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",59,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",59,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",59,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",59,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",59,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",60,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",60,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",60,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",60,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",60,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",61,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",61,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",61,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",61,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",61,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",62,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",62,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",62,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",62,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",62,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",63,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",63,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",63,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",63,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",63,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",64,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",64,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",64,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",64,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",64,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",65,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",65,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",65,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",65,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",65,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",66,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",66,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",66,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",66,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",66,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",67,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",67,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",67,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",67,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",67,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",68,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",68,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",68,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",68,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",68,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",69,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",69,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",69,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",69,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",69,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",70,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",70,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",70,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",70,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",70,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",71,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",71,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",71,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",71,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",71,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",72,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",72,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",72,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",72,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",72,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",73,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",73,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",73,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",73,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",73,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",74,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",74,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",74,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",74,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",74,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",75,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",75,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",75,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",75,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V1.0,"20202031",75,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",1,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",1,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",1,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",1,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",1,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",2,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",2,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",2,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",2,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",2,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",3,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",3,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",3,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",3,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",3,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",4,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",4,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",4,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",4,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",4,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",5,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",5,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",5,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",5,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",5,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",6,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",6,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",6,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",6,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",6,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",7,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",7,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",7,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",7,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",7,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",8,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",8,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",8,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",8,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",8,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",9,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",9,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",9,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",9,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",9,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",10,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",10,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",10,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",10,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",10,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",11,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",11,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",11,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",11,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",11,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",12,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",12,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",12,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",12,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",12,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",13,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",13,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",13,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",13,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",13,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",14,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",14,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",14,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",14,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",14,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",15,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",15,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",15,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",15,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",15,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",16,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",16,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",16,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",16,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",16,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",17,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",17,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",17,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",17,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",17,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",18,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",18,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",18,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",18,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",18,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",19,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",19,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",19,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",19,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",19,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",20,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",20,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",20,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",20,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",20,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",21,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",21,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",21,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",21,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",21,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",22,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",22,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",22,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",22,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",22,5,매우 그렇다.,5,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",23,1,전혀 그렇지 않다.,1,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",23,2,별로 그렇지 않다.,2,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",23,3,보통이다.,3,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",23,4,대체로 그렇다.,4,"",,"",
PEER_RELATIONSHIP,V2.0,"02401199",23,5,매우 그렇다.,5,"",,"",
